Fips State,Fips County,State,County Name,Census Tract,Block Group,
25,13,MA,Hampden County,810800,3,
25,13,MA,Hampden County,810901,1,
25,13,MA,Hampden County,810902,1,
25,13,MA,Hampden County,810902,2,
25,13,MA,Hampden County,810902,3,
25,13,MA,Hampden County,810902,4,
25,13,MA,Hampden County,811000,1,
25,13,MA,Hampden County,811000,2,
25,13,MA,Hampden County,811000,4,
25,13,MA,Hampden County,811000,5,
25,13,MA,Hampden County,811101,1,
25,13,MA,Hampden County,811101,2,
25,13,MA,Hampden County,811101,3,
25,13,MA,Hampden County,811101,4,
25,13,MA,Hampden County,811102,1,
25,13,MA,Hampden County,811102,2,
25,13,MA,Hampden County,811102,3,
25,13,MA,Hampden County,811102,4,
25,13,MA,Hampden County,811200,1,
25,13,MA,Hampden County,811302,3,
25,13,MA,Hampden County,811302,5,
25,13,MA,Hampden County,811400,1,
25,13,MA,Hampden County,811400,2,
25,13,MA,Hampden County,811500,1,
25,13,MA,Hampden County,811500,2,
25,13,MA,Hampden County,811600,1,
25,13,MA,Hampden County,811600,2,
25,13,MA,Hampden County,811600,3,
25,13,MA,Hampden County,811600,4,
25,13,MA,Hampden County,811700,1,
25,13,MA,Hampden County,811700,2,
25,13,MA,Hampden County,811700,3,
25,13,MA,Hampden County,811800,1,
25,13,MA,Hampden County,811800,2,
25,13,MA,Hampden County,811800,3,
25,13,MA,Hampden County,811800,4,
25,13,MA,Hampden County,811800,5,
25,13,MA,Hampden County,812001,1,
25,13,MA,Hampden County,812001,2,
25,13,MA,Hampden County,812001,3,
25,13,MA,Hampden County,812002,1,
25,13,MA,Hampden County,812002,3,
25,13,MA,Hampden County,812103,1,
25,13,MA,Hampden County,812103,2,
25,13,MA,Hampden County,812104,1,
25,13,MA,Hampden County,812104,2,
25,13,MA,Hampden County,812104,4,
25,13,MA,Hampden County,812201,1,
25,13,MA,Hampden County,812201,2,
25,13,MA,Hampden County,812202,2,
25,13,MA,Hampden County,812202,3,
25,13,MA,Hampden County,812300,1,
25,13,MA,Hampden County,812300,2,
25,13,MA,Hampden County,812300,3,
25,13,MA,Hampden County,812300,4,
25,13,MA,Hampden County,812403,1,
25,13,MA,Hampden County,812403,2,
25,13,MA,Hampden County,812500,3,
25,13,MA,Hampden County,812500,4,
25,13,MA,Hampden County,812600,2,
25,13,MA,Hampden County,812701,1,
25,13,MA,Hampden County,812701,2,
25,13,MA,Hampden County,812701,3,
25,13,MA,Hampden County,812702,1,
25,13,MA,Hampden County,812702,2,
25,13,MA,Hampden County,812702,3,
25,13,MA,Hampden County,812800,1,
25,13,MA,Hampden County,812901,3,
25,13,MA,Hampden County,812902,1,
25,13,MA,Hampden County,812903,1,
25,13,MA,Hampden County,813207,1,
25,13,MA,Hampden County,813207,2,
25,13,MA,Hampden County,813207,3,
25,13,MA,Hampden County,813209,1,
25,13,MA,Hampden County,813601,5,
25,13,MA,Hampden County,813702,3,
25,13,MA,Hampden County,813702,4,
25,13,MA,Hampden County,813702,5,
25,15,MA,Hampshire County,820101,2,
25,15,MA,Hampshire County,820102,1,
25,15,MA,Hampshire County,820102,2,
25,15,MA,Hampshire County,820102,3,
25,15,MA,Hampshire County,820300,1,
25,15,MA,Hampshire County,820300,4,
25,15,MA,Hampshire County,820300,5,
25,15,MA,Hampshire County,820400,1,
25,15,MA,Hampshire County,820400,2,
25,15,MA,Hampshire County,820500,1,
25,15,MA,Hampshire County,820500,2,
25,15,MA,Hampshire County,820500,3,
25,15,MA,Hampshire County,820500,4,
25,15,MA,Hampshire County,820500,5,
25,15,MA,Hampshire County,820500,6,
25,15,MA,Hampshire County,820600,1,
25,15,MA,Hampshire County,820700,1,
25,15,MA,Hampshire County,820700,2,
25,15,MA,Hampshire County,820801,3,
25,15,MA,Hampshire County,820802,1,
25,15,MA,Hampshire County,821100,5,
25,15,MA,Hampshire County,821200,1,
25,15,MA,Hampshire County,821300,2,
25,15,MA,Hampshire County,821400,1,
25,15,MA,Hampshire County,821601,2,
25,15,MA,Hampshire County,821602,2,
25,15,MA,Hampshire County,821700,3,
25,15,MA,Hampshire County,821901,1,
25,15,MA,Hampshire County,821901,2,
25,15,MA,Hampshire County,821903,1,
25,15,MA,Hampshire County,821903,2,
25,15,MA,Hampshire County,821903,3,
25,15,MA,Hampshire County,821904,1,
25,15,MA,Hampshire County,822000,1,
25,15,MA,Hampshire County,822300,1,
25,15,MA,Hampshire County,822300,2,
25,15,MA,Hampshire County,822402,1,
25,15,MA,Hampshire County,822402,2,
25,15,MA,Hampshire County,822402,3,
25,15,MA,Hampshire County,822500,3,
25,15,MA,Hampshire County,822700,2,
25,17,MA,Middlesex County,301101,3,
25,17,MA,Middlesex County,310100,1,
25,17,MA,Middlesex County,310100,2,
25,17,MA,Middlesex County,310100,3,
25,17,MA,Middlesex County,310200,1,
25,17,MA,Middlesex County,310200,2,
25,17,MA,Middlesex County,310200,3,
25,17,MA,Middlesex County,310200,4,
25,17,MA,Middlesex County,310300,1,
25,17,MA,Middlesex County,310300,2,
25,17,MA,Middlesex County,310300,3,
25,17,MA,Middlesex County,310300,4,
25,17,MA,Middlesex County,310300,5,
25,17,MA,Middlesex County,310400,1,
25,17,MA,Middlesex County,310400,2,
25,17,MA,Middlesex County,310400,3,
25,17,MA,Middlesex County,310500,1,
25,17,MA,Middlesex County,310500,2,
25,17,MA,Middlesex County,310500,3,
25,17,MA,Middlesex County,310601,1,
25,17,MA,Middlesex County,310601,3,
25,17,MA,Middlesex County,310602,1,
25,17,MA,Middlesex County,310602,2,
25,17,MA,Middlesex County,310602,3,
25,17,MA,Middlesex County,310602,4,
25,17,MA,Middlesex County,310700,1,
25,17,MA,Middlesex County,310700,2,
25,17,MA,Middlesex County,310700,3,
25,17,MA,Middlesex County,311100,1,
25,17,MA,Middlesex County,311100,2,
25,17,MA,Middlesex County,311200,1,
25,17,MA,Middlesex County,311200,2,
25,17,MA,Middlesex County,311300,1,
25,17,MA,Middlesex County,311300,2,
25,17,MA,Middlesex County,311300,3,
25,17,MA,Middlesex County,311400,2,
25,17,MA,Middlesex County,311400,3,
25,17,MA,Middlesex County,311400,4,
25,17,MA,Middlesex County,311500,1,
25,17,MA,Middlesex County,311500,2,
25,17,MA,Middlesex County,311600,2,
25,17,MA,Middlesex County,311600,3,
25,17,MA,Middlesex County,311600,4,
25,17,MA,Middlesex County,311700,1,
25,17,MA,Middlesex County,311700,2,
25,17,MA,Middlesex County,311700,3,
25,17,MA,Middlesex County,311700,4,
25,17,MA,Middlesex County,311800,1,
25,17,MA,Middlesex County,311800,2,
25,17,MA,Middlesex County,311900,1,
25,17,MA,Middlesex County,311900,2,
25,17,MA,Middlesex County,312000,1,
25,17,MA,Middlesex County,312000,2,
25,17,MA,Middlesex County,312100,1,
25,17,MA,Middlesex County,312100,2,
25,17,MA,Middlesex County,312100,3,
25,17,MA,Middlesex County,312200,1,
25,17,MA,Middlesex County,312200,2,
25,17,MA,Middlesex County,312200,3,
25,17,MA,Middlesex County,312200,4,
25,17,MA,Middlesex County,312300,2,
25,17,MA,Middlesex County,312300,3,
25,17,MA,Middlesex County,312400,1,
25,17,MA,Middlesex County,312400,2,
25,17,MA,Middlesex County,312501,3,
25,17,MA,Middlesex County,313102,2,
25,17,MA,Middlesex County,314101,1,
25,17,MA,Middlesex County,314101,3,
25,17,MA,Middlesex County,314102,2,
25,17,MA,Middlesex County,314102,3,
25,17,MA,Middlesex County,314102,5,
25,17,MA,Middlesex County,314200,1,
25,17,MA,Middlesex County,314200,2,
25,17,MA,Middlesex County,314301,1,
25,17,MA,Middlesex County,314301,2,
25,17,MA,Middlesex County,316102,4,
25,17,MA,Middlesex County,316300,1,
25,17,MA,Middlesex County,316400,6,
25,17,MA,Middlesex County,316500,2,
25,17,MA,Middlesex County,320104,3,
25,17,MA,Middlesex County,321200,1,
25,17,MA,Middlesex County,321200,2,
25,17,MA,Middlesex County,321200,3,
25,17,MA,Middlesex County,321300,1,
25,17,MA,Middlesex County,321300,2,
25,17,MA,Middlesex County,321300,3,
25,17,MA,Middlesex County,321300,5,
25,17,MA,Middlesex County,321300,6,
25,17,MA,Middlesex County,321500,2,
25,17,MA,Middlesex County,322200,1,
25,17,MA,Middlesex County,322400,2,
25,17,MA,Middlesex County,323100,3,
25,17,MA,Middlesex County,325100,5,
25,17,MA,Middlesex County,325100,6,
25,17,MA,Middlesex County,325100,7,
25,17,MA,Middlesex County,327102,1,
25,17,MA,Middlesex County,327102,2,
25,17,MA,Middlesex County,327102,3,
25,17,MA,Middlesex County,327103,2,
25,17,MA,Middlesex County,330200,3,
25,17,MA,Middlesex County,330200,4,
25,17,MA,Middlesex County,333100,1,
25,17,MA,Middlesex County,333100,3,
25,17,MA,Middlesex County,333200,2,
25,17,MA,Middlesex County,333200,3,
25,17,MA,Middlesex County,333300,1,
25,17,MA,Middlesex County,333300,2,
25,17,MA,Middlesex County,333300,3,
25,17,MA,Middlesex County,333400,1,
25,17,MA,Middlesex County,333400,4,
25,17,MA,Middlesex County,333502,2,
25,17,MA,Middlesex County,333600,1,
25,17,MA,Middlesex County,333600,4,
25,17,MA,Middlesex County,333600,6,
25,17,MA,Middlesex County,335100,3,
25,17,MA,Middlesex County,335301,2,
25,17,MA,Middlesex County,336100,6,
25,17,MA,Middlesex County,336300,2,
25,17,MA,Middlesex County,336401,1,
25,17,MA,Middlesex County,336401,3,
25,17,MA,Middlesex County,336402,3,
25,17,MA,Middlesex County,337300,1,
25,17,MA,Middlesex County,339300,1,
25,17,MA,Middlesex County,339300,2,
25,17,MA,Middlesex County,339400,2,
25,17,MA,Middlesex County,339400,3,
25,17,MA,Middlesex County,339400,4,
25,17,MA,Middlesex County,339500,1,
25,17,MA,Middlesex County,339500,2,
25,17,MA,Middlesex County,339600,1,
25,17,MA,Middlesex County,339600,5,
25,17,MA,Middlesex County,339600,6,
25,17,MA,Middlesex County,339700,1,
25,17,MA,Middlesex County,339700,2,
25,17,MA,Middlesex County,339700,4,
25,17,MA,Middlesex County,339801,2,
25,17,MA,Middlesex County,339802,1,
25,17,MA,Middlesex County,339802,2,
25,17,MA,Middlesex County,339900,1,
25,17,MA,Middlesex County,339900,2,
25,17,MA,Middlesex County,339900,3,
25,17,MA,Middlesex County,339900,4,
25,17,MA,Middlesex County,339900,5,
25,17,MA,Middlesex County,340000,1,
25,17,MA,Middlesex County,340000,2,
25,17,MA,Middlesex County,340000,3,
25,17,MA,Middlesex County,341101,2,
25,17,MA,Middlesex County,341102,1,
25,17,MA,Middlesex County,341102,2,
25,17,MA,Middlesex County,341102,3,
25,17,MA,Middlesex County,341102,4,
25,17,MA,Middlesex County,341200,1,
25,17,MA,Middlesex County,341200,2,
25,17,MA,Middlesex County,341200,3,
25,17,MA,Middlesex County,341200,4,
25,17,MA,Middlesex County,341200,5,
25,17,MA,Middlesex County,341300,1,
25,17,MA,Middlesex County,341300,2,
25,17,MA,Middlesex County,341300,3,
25,17,MA,Middlesex County,341400,1,
25,17,MA,Middlesex County,341400,2,
25,17,MA,Middlesex County,341400,4,
25,17,MA,Middlesex County,341400,5,
25,17,MA,Middlesex County,341500,1,
25,17,MA,Middlesex County,341500,2,
25,17,MA,Middlesex County,341500,3,
25,17,MA,Middlesex County,341500,4,
25,17,MA,Middlesex County,341500,5,
25,17,MA,Middlesex County,341600,2,
25,17,MA,Middlesex County,341600,3,
25,17,MA,Middlesex County,341600,4,
25,17,MA,Middlesex County,341600,5,
25,17,MA,Middlesex County,341600,6,
25,17,MA,Middlesex County,341700,2,
25,17,MA,Middlesex County,341700,3,
25,17,MA,Middlesex County,341700,4,
25,17,MA,Middlesex County,341700,5,
25,17,MA,Middlesex County,341800,1,
25,17,MA,Middlesex County,341800,2,
25,17,MA,Middlesex County,341800,3,
25,17,MA,Middlesex County,341800,4,
25,17,MA,Middlesex County,341800,5,
25,17,MA,Middlesex County,341800,6,
25,17,MA,Middlesex County,341901,1,
25,17,MA,Middlesex County,341901,2,
25,17,MA,Middlesex County,341902,2,
25,17,MA,Middlesex County,341902,3,
25,17,MA,Middlesex County,341902,4,
25,17,MA,Middlesex County,341902,5,
25,17,MA,Middlesex County,341902,6,
25,17,MA,Middlesex County,342101,1,
25,17,MA,Middlesex County,342101,2,
25,17,MA,Middlesex County,342101,3,
25,17,MA,Middlesex County,342101,4,
25,17,MA,Middlesex County,342102,1,
25,17,MA,Middlesex County,342102,2,
25,17,MA,Middlesex County,342102,3,
25,17,MA,Middlesex County,342102,4,
25,17,MA,Middlesex County,342201,1,
25,17,MA,Middlesex County,342201,2,
25,17,MA,Middlesex County,342202,1,
25,17,MA,Middlesex County,342202,2,
25,17,MA,Middlesex County,342300,2,
25,17,MA,Middlesex County,342300,3,
25,17,MA,Middlesex County,342300,4,
25,17,MA,Middlesex County,342400,1,
25,17,MA,Middlesex County,342400,2,
25,17,MA,Middlesex County,342400,4,
25,17,MA,Middlesex County,342400,5,
25,17,MA,Middlesex County,342500,1,
25,17,MA,Middlesex County,342500,3,
25,17,MA,Middlesex County,342600,1,
25,17,MA,Middlesex County,342600,2,
25,17,MA,Middlesex County,342600,3,
25,17,MA,Middlesex County,350103,2,
25,17,MA,Middlesex County,350104,1,
25,17,MA,Middlesex County,350104,2,
25,17,MA,Middlesex County,350104,3,
25,17,MA,Middlesex County,350104,4,
25,17,MA,Middlesex County,350200,3,
25,17,MA,Middlesex County,350200,4,
25,17,MA,Middlesex County,350200,5,
25,17,MA,Middlesex County,350200,6,
25,17,MA,Middlesex County,350300,1,
25,17,MA,Middlesex County,350400,1,
25,17,MA,Middlesex County,350400,4,
25,17,MA,Middlesex County,350600,1,
25,17,MA,Middlesex County,350600,3,
25,17,MA,Middlesex County,350700,2,
25,17,MA,Middlesex County,350700,4,
25,17,MA,Middlesex County,350800,1,
25,17,MA,Middlesex County,351000,2,
25,17,MA,Middlesex County,351000,3,
25,17,MA,Middlesex County,351100,2,
25,17,MA,Middlesex County,351100,3,
25,17,MA,Middlesex County,351203,2,
25,17,MA,Middlesex County,351203,4,
25,17,MA,Middlesex County,351204,1,
25,17,MA,Middlesex County,351300,2,
25,17,MA,Middlesex County,351403,1,
25,17,MA,Middlesex County,351403,2,
25,17,MA,Middlesex County,351403,3,
25,17,MA,Middlesex County,351403,4,
25,17,MA,Middlesex County,351403,5,
25,17,MA,Middlesex County,351404,1,
25,17,MA,Middlesex County,351404,2,
25,17,MA,Middlesex County,351404,3,
25,17,MA,Middlesex County,351404,4,
25,17,MA,Middlesex County,351500,1,
25,17,MA,Middlesex County,351500,2,
25,17,MA,Middlesex County,352200,1,
25,17,MA,Middlesex County,352300,2,
25,17,MA,Middlesex County,352400,2,
25,17,MA,Middlesex County,352500,2,
25,17,MA,Middlesex County,352600,1,
25,17,MA,Middlesex County,352600,2,
25,17,MA,Middlesex County,352700,1,
25,17,MA,Middlesex County,352700,2,
25,17,MA,Middlesex County,352700,3,
25,17,MA,Middlesex County,352800,2,
25,17,MA,Middlesex County,352900,1,
25,17,MA,Middlesex County,353000,3,
25,17,MA,Middlesex County,353101,1,
25,17,MA,Middlesex County,353101,2,
25,17,MA,Middlesex County,353102,1,
25,17,MA,Middlesex County,353102,2,
25,17,MA,Middlesex County,353102,3,
25,17,MA,Middlesex County,353200,1,
25,17,MA,Middlesex County,353400,1,
25,17,MA,Middlesex County,353400,2,
25,17,MA,Middlesex County,353500,2,
25,17,MA,Middlesex County,353600,5,
25,17,MA,Middlesex County,353700,3,
25,17,MA,Middlesex County,353700,4,
25,17,MA,Middlesex County,353700,5,
25,17,MA,Middlesex County,353900,1,
25,17,MA,Middlesex County,353900,2,
25,17,MA,Middlesex County,353900,3,
25,17,MA,Middlesex County,354000,2,
25,17,MA,Middlesex County,354100,3,
25,17,MA,Middlesex County,354300,1,
25,17,MA,Middlesex County,354600,1,
25,17,MA,Middlesex County,354600,3,
25,17,MA,Middlesex County,354600,4,
25,17,MA,Middlesex County,354900,2,
25,17,MA,Middlesex County,354900,3,
25,17,MA,Middlesex County,355000,3,
25,17,MA,Middlesex County,356300,1,
25,17,MA,Middlesex County,356300,4,
25,17,MA,Middlesex County,356701,1,
25,17,MA,Middlesex County,356701,5,
25,17,MA,Middlesex County,356702,3,
25,17,MA,Middlesex County,356702,7,
25,17,MA,Middlesex County,357700,2,
25,17,MA,Middlesex County,357700,3,
25,17,MA,Middlesex County,357700,4,
25,17,MA,Middlesex County,357800,4,
25,17,MA,Middlesex County,358600,5,
25,17,MA,Middlesex County,359300,2,
25,17,MA,Middlesex County,363102,1,
25,17,MA,Middlesex County,364101,1,
25,17,MA,Middlesex County,367200,3,
25,17,MA,Middlesex County,368200,3,
25,17,MA,Middlesex County,368300,1,
25,17,MA,Middlesex County,368300,2,
25,17,MA,Middlesex County,368300,3,
25,17,MA,Middlesex County,368300,5,
25,17,MA,Middlesex County,368400,1,
25,17,MA,Middlesex County,368400,2,
25,17,MA,Middlesex County,368400,3,
25,17,MA,Middlesex County,368400,5,
25,17,MA,Middlesex County,368500,1,
25,17,MA,Middlesex County,368500,2,
25,17,MA,Middlesex County,368500,3,
25,17,MA,Middlesex County,368600,2,
25,17,MA,Middlesex County,368600,3,
25,17,MA,Middlesex County,368600,5,
25,17,MA,Middlesex County,368700,1,
25,17,MA,Middlesex County,368700,2,
25,17,MA,Middlesex County,368800,1,
25,17,MA,Middlesex County,368800,2,
25,17,MA,Middlesex County,368800,5,
25,17,MA,Middlesex County,368901,1,
25,17,MA,Middlesex County,368901,3,
25,17,MA,Middlesex County,368902,1,
25,17,MA,Middlesex County,368902,2,
25,17,MA,Middlesex County,368902,3,
25,17,MA,Middlesex County,370101,4,
25,17,MA,Middlesex County,370102,1,
25,17,MA,Middlesex County,370102,5,
25,17,MA,Middlesex County,370202,2,
25,17,MA,Middlesex County,370300,3,
25,17,MA,Middlesex County,370300,4,
25,17,MA,Middlesex County,370300,5,
25,17,MA,Middlesex County,370300,6,
25,17,MA,Middlesex County,370400,3,
25,17,MA,Middlesex County,370400,6,
25,17,MA,Middlesex County,373100,2,
25,17,MA,Middlesex County,373200,1,
25,17,MA,Middlesex County,373200,3,
25,17,MA,Middlesex County,373200,4,
25,17,MA,Middlesex County,373500,2,
25,17,MA,Middlesex County,373500,4,
25,17,MA,Middlesex County,373600,1,
25,17,MA,Middlesex County,373600,2,
25,17,MA,Middlesex County,374000,2,
25,17,MA,Middlesex County,374800,1,
25,17,MA,Middlesex County,374800,2,
25,17,MA,Middlesex County,382400,1,
25,17,MA,Middlesex County,383101,1,
25,17,MA,Middlesex County,383101,2,
25,17,MA,Middlesex County,383102,1,
25,17,MA,Middlesex County,383102,2,
25,17,MA,Middlesex County,383200,1,
25,17,MA,Middlesex County,383200,3,
25,17,MA,Middlesex County,383200,4,
25,17,MA,Middlesex County,383300,1,
25,17,MA,Middlesex County,383400,1,
25,17,MA,Middlesex County,383400,2,
25,17,MA,Middlesex County,383400,3,
25,17,MA,Middlesex County,383501,1,
25,17,MA,Middlesex County,383501,2,
25,17,MA,Middlesex County,383501,3,
25,17,MA,Middlesex County,383502,1,
25,17,MA,Middlesex County,383502,2,
25,17,MA,Middlesex County,383600,2,
25,17,MA,Middlesex County,383901,6,
25,17,MA,Middlesex County,384002,1,
25,17,MA,Middlesex County,385201,2,
25,17,MA,Middlesex County,388100,3,
25,17,MA,Middlesex County,388200,1,
25,17,MA,Middlesex County,388200,3,
25,17,MA,Middlesex County,388300,1,
25,17,MA,Middlesex County,388300,2,
25,17,MA,Middlesex County,388300,3,
25,17,MA,Middlesex County,388300,4,
25,19,MA,Nantucket County,950100,2,
25,19,MA,Nantucket County,950307,1,
25,21,MA,Norfolk County,400200,1,
25,21,MA,Norfolk County,400200,2,
25,21,MA,Norfolk County,400600,3,
25,21,MA,Norfolk County,400900,1,
25,21,MA,Norfolk County,400900,2,
25,21,MA,Norfolk County,401000,3,
25,21,MA,Norfolk County,402102,2,
25,21,MA,Norfolk County,402102,3,
25,21,MA,Norfolk County,402102,4,
25,21,MA,Norfolk County,403400,5,
25,21,MA,Norfolk County,404202,3,
25,21,MA,Norfolk County,404400,5,
25,21,MA,Norfolk County,409101,3,
25,21,MA,Norfolk County,410100,2,
25,21,MA,Norfolk County,410400,4,
25,21,MA,Norfolk County,410400,5,
25,21,MA,Norfolk County,411100,3,
25,21,MA,Norfolk County,411302,1,
25,21,MA,Norfolk County,411302,3,
25,21,MA,Norfolk County,413100,3,
25,21,MA,Norfolk County,413200,4,
25,21,MA,Norfolk County,413401,1,
25,21,MA,Norfolk County,413402,2,
25,21,MA,Norfolk County,413500,2,
25,21,MA,Norfolk County,414100,2,
25,21,MA,Norfolk County,416101,4,
25,21,MA,Norfolk County,416102,1,
25,21,MA,Norfolk County,416200,1,
25,21,MA,Norfolk County,416200,7,
25,21,MA,Norfolk County,416300,2,
25,21,MA,Norfolk County,417100,4,
25,21,MA,Norfolk County,417200,1,
25,21,MA,Norfolk County,417200,2,
25,21,MA,Norfolk County,417200,5,
25,21,MA,Norfolk County,417400,2,
25,21,MA,Norfolk County,417501,1,
25,21,MA,Norfolk County,417502,2,
25,21,MA,Norfolk County,417502,3,
25,21,MA,Norfolk County,417502,4,
25,21,MA,Norfolk County,417601,2,
25,21,MA,Norfolk County,417601,3,
25,21,MA,Norfolk County,417601,4,
25,21,MA,Norfolk County,417602,2,
25,21,MA,Norfolk County,417602,3,
25,21,MA,Norfolk County,417701,1,
25,21,MA,Norfolk County,417701,2,
25,21,MA,Norfolk County,417701,4,
25,21,MA,Norfolk County,417702,2,
25,21,MA,Norfolk County,417802,1,
25,21,MA,Norfolk County,417802,2,
25,21,MA,Norfolk County,417901,1,
25,21,MA,Norfolk County,417901,2,
25,21,MA,Norfolk County,417901,3,
25,21,MA,Norfolk County,417901,4,
25,21,MA,Norfolk County,417901,5,
25,21,MA,Norfolk County,417902,1,
25,21,MA,Norfolk County,417902,2,
25,21,MA,Norfolk County,417902,3,
25,21,MA,Norfolk County,418002,1,
25,21,MA,Norfolk County,418002,3,
25,21,MA,Norfolk County,418002,4,
25,21,MA,Norfolk County,418004,1,
25,21,MA,Norfolk County,418004,2,
25,21,MA,Norfolk County,418004,3,
25,21,MA,Norfolk County,418102,2,
25,21,MA,Norfolk County,418200,3,
25,21,MA,Norfolk County,419100,2,
25,21,MA,Norfolk County,419100,4,
25,21,MA,Norfolk County,419300,1,
25,21,MA,Norfolk County,419300,3,
25,21,MA,Norfolk County,419400,3,
25,21,MA,Norfolk County,419500,1,
25,21,MA,Norfolk County,419600,1,
25,21,MA,Norfolk County,419800,2,
25,21,MA,Norfolk County,420100,4,
25,21,MA,Norfolk County,420100,5,
25,21,MA,Norfolk County,420201,2,
25,21,MA,Norfolk County,420202,2,
25,21,MA,Norfolk County,420202,3,
25,21,MA,Norfolk County,420301,1,
25,21,MA,Norfolk County,420301,3,
25,21,MA,Norfolk County,420302,2,
25,21,MA,Norfolk County,420302,5,
25,21,MA,Norfolk County,421100,1,
25,21,MA,Norfolk County,421100,2,
25,21,MA,Norfolk County,421100,3,
25,21,MA,Norfolk County,421100,4,
25,21,MA,Norfolk County,421200,1,
25,21,MA,Norfolk County,421200,4,
25,21,MA,Norfolk County,421200,5,
25,21,MA,Norfolk County,422200,5,
25,21,MA,Norfolk County,422200,6,
25,21,MA,Norfolk County,422302,3,
25,21,MA,Norfolk County,422400,2,
25,21,MA,Norfolk County,422400,5,
25,21,MA,Norfolk County,422501,1,
25,21,MA,Norfolk County,422501,2,
25,21,MA,Norfolk County,422501,3,
25,21,MA,Norfolk County,422501,4,
25,21,MA,Norfolk County,422502,1,
25,21,MA,Norfolk County,422502,2,
25,21,MA,Norfolk County,422502,3,
25,21,MA,Norfolk County,422502,4,
25,21,MA,Norfolk County,422600,3,
25,21,MA,Norfolk County,422600,6,
25,21,MA,Norfolk County,422700,2,
25,21,MA,Norfolk County,422800,1,
25,21,MA,Norfolk County,422800,3,
25,21,MA,Norfolk County,422800,4,
25,21,MA,Norfolk County,423100,1,
25,21,MA,Norfolk County,440100,1,
25,21,MA,Norfolk County,442101,3,
25,21,MA,Norfolk County,442202,2,
25,21,MA,Norfolk County,443101,1,
25,21,MA,Norfolk County,443102,3,
25,21,MA,Norfolk County,443102,5,
25,21,MA,Norfolk County,456102,1,
25,21,MA,Norfolk County,456102,3,
25,21,MA,Norfolk County,456301,1,
25,21,MA,Norfolk County,456301,2,
25,21,MA,Norfolk County,456302,1,
25,21,MA,Norfolk County,456302,3,
25,21,MA,Norfolk County,456302,4,
25,21,MA,Norfolk County,456401,1,
25,21,MA,Norfolk County,456401,2,
25,21,MA,Norfolk County,456402,4,
25,21,MA,Norfolk County,457100,1,
25,21,MA,Norfolk County,457100,3,
25,23,MA,Plymouth County,500101,2,
25,23,MA,Plymouth County,500104,1,
25,23,MA,Plymouth County,500104,2,
25,23,MA,Plymouth County,500104,3,
25,23,MA,Plymouth County,501101,2,
25,23,MA,Plymouth County,501101,3,
25,23,MA,Plymouth County,502101,2,
25,23,MA,Plymouth County,502101,3,
25,23,MA,Plymouth County,502101,4,
25,23,MA,Plymouth County,502102,1,
25,23,MA,Plymouth County,502102,3,
25,23,MA,Plymouth County,502200,3,
25,23,MA,Plymouth County,502200,4,
25,23,MA,Plymouth County,503102,3,
25,23,MA,Plymouth County,503102,4,
25,23,MA,Plymouth County,503102,6,
25,23,MA,Plymouth County,505200,1,
25,23,MA,Plymouth County,506102,4,
25,23,MA,Plymouth County,506102,5,
25,23,MA,Plymouth County,507104,3,
25,23,MA,Plymouth County,508101,3,
25,23,MA,Plymouth County,508200,1,
25,23,MA,Plymouth County,509102,2,
25,23,MA,Plymouth County,509102,4,
25,23,MA,Plymouth County,510100,1,
25,23,MA,Plymouth County,510100,3,
25,23,MA,Plymouth County,510100,4,
25,23,MA,Plymouth County,510200,1,
25,23,MA,Plymouth County,510200,3,
25,23,MA,Plymouth County,510200,4,
25,23,MA,Plymouth County,510300,1,
25,23,MA,Plymouth County,510300,2,
25,23,MA,Plymouth County,510300,3,
25,23,MA,Plymouth County,510400,1,
25,23,MA,Plymouth County,510400,2,
25,23,MA,Plymouth County,510400,3,
25,23,MA,Plymouth County,510400,4,
25,23,MA,Plymouth County,510501,1,
25,23,MA,Plymouth County,510501,2,
25,23,MA,Plymouth County,510502,1,
25,23,MA,Plymouth County,510502,2,
25,23,MA,Plymouth County,510502,3,
25,23,MA,Plymouth County,510502,4,
25,23,MA,Plymouth County,510502,5,
25,23,MA,Plymouth County,510503,1,
25,23,MA,Plymouth County,510503,2,
25,23,MA,Plymouth County,510503,3,
25,23,MA,Plymouth County,510600,1,
25,23,MA,Plymouth County,510600,2,
25,23,MA,Plymouth County,510700,1,
25,23,MA,Plymouth County,510700,2,
25,23,MA,Plymouth County,510700,4,
25,23,MA,Plymouth County,510700,5,
25,23,MA,Plymouth County,510700,6,
25,23,MA,Plymouth County,510800,1,
25,23,MA,Plymouth County,510800,2,
25,23,MA,Plymouth County,510800,3,
25,23,MA,Plymouth County,510800,4,
25,23,MA,Plymouth County,510800,5,
25,23,MA,Plymouth County,510800,6,
25,23,MA,Plymouth County,510900,1,
25,23,MA,Plymouth County,510900,2,
25,23,MA,Plymouth County,510900,3,
25,23,MA,Plymouth County,511000,1,
25,23,MA,Plymouth County,511000,2,
25,23,MA,Plymouth County,511100,1,
25,23,MA,Plymouth County,511100,2,
25,23,MA,Plymouth County,511100,4,
25,23,MA,Plymouth County,511100,5,
25,23,MA,Plymouth County,511200,1,
25,23,MA,Plymouth County,511200,2,
25,23,MA,Plymouth County,511200,3,
25,23,MA,Plymouth County,511200,4,
25,23,MA,Plymouth County,511200,5,
25,23,MA,Plymouth County,511301,1,
25,23,MA,Plymouth County,511301,2,
25,23,MA,Plymouth County,511301,3,
